r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps
8.713462,1,6395.775818,True,True,0.0080581933262381,2.1714512371877763,15603
4.651733,1,6396.82478,True,True,7.549098328854531e-06,9.495446819341458,15604
7.596964,4,6397.886662,True,True,0.0005463237279884,2.6845960404782354,15608
4.65586,1,6398.975482,True,True,0.0003294120336871,9.488267600991106,15609
9.871196,1,6400.11461,True,True,1.9004906368380368e-10,0.0701403126872062,15610
3.025664,5,6401.30848,True,True,0.0002749357413062,11.670040871230936,15615
7.206203,6,6402.59245,True,True,0.0002255573740288,5.642775001286512,15621
9.907098,1,6403.679652,True,True,6.875949645467093e-10,0.0025626015638816,15622
7.092571,6,6405.046277,True,True,0.0025697479058153,3.3358103347342736,15628
6.223367,1,6406.176532,True,True,0.0029102153338216,6.661836493010913,15629
-12.267145,24,6407.302181,True,True,0.0002392966113762,13.566590789521998,15653
6.781229,1,6407.305519,True,True,0.0107327653754023,5.661382583396343,15654
3.511689,2,6408.620245,True,True,0.0021765809523617,11.502382248449674,15656
7.922754,2,6408.622579,True,True,0.0001450326576601,2.614499628356985,15658
7.037187,1,6409.845037,True,True,0.0056999724981774,5.192521385986366,15659
6.371468,3,6410.975249,True,True,0.0030731058455502,5.459994678569577,15662
8.410944,3,6412.150648,True,True,0.0023198432029708,2.6226437907423383,15665
-18.289025,43,6412.152442,True,True,0.0096761474897631,9.067504479763304,15708
9.861329,1,6412.155006,True,True,0.0001999196094179,0.0863642081960794,15709
9.90531,1,6413.544326,True,True,6.70110217315667e-11,0.0025642101869551,15710
8.749897,1,6414.659706,True,True,3.679577374099952e-10,2.096162260635037,15711
8.032985,3,6415.815039,True,True,5.078241972623909e-05,3.056314405531047,15714
9.162004,3,6415.817053,True,True,1.1161500554491834e-10,0.7058875178172633,15717
8.522749,2,6417.070282,True,True,0.0025553500452906,2.5164455288059093,15719
9.461349,1,6417.074627,True,True,0.0041068019596869,0.8163248704722199,15720
7.717247,1,6418.392675,True,True,0.0003678441867383,3.9615441423609,15721
9.051424,2,6419.766556,True,True,0.0005055062677619,1.439884661645543,15723
8.725136,2,6421.417109,True,True,0.0094183156680578,2.0086326149826683,15725
7.241046,2,6422.810571,True,True,3.651553365235927e-11,4.232238057229606,15727
7.927996,7,6424.354335,True,True,0.0020514912415687,2.1637371753784103,15734
3.912548,2,6427.146268,True,True,0.0056351276870719,10.708412101127772,15736
7.893773,1,6427.146582,True,True,2.8075731819147617e-06,3.6429621260014375,15737
-0.441889,11,6429.962593,True,True,0.0047640399463611,5.971039448665472,15748
6.576383,1,6432.238388,True,True,8.302550313304502e-05,6.021874823892324,15749
8.24978,1,6433.752729,True,True,4.063270553356091e-12,2.9984853256860067,15750
2.47357,1,6435.052161,True,True,0.0015851737219148,13.4256336495755,15751
6.418244,1,6436.344538,True,True,0.0001960411996579,6.307470646643752,15752
6.447173,1,6437.518538,True,True,0.0023733805014359,6.2573780856160175,15753
6.24016,1,6439.056684,True,True,0.0026215534857815,6.626456238240398,15754
-2.922035,13,6440.349091,True,True,0.004803917104999,15.24016234292116,15767
4.192378,1,6440.351285,True,True,0.0005224962024584,10.324642567397476,15768
-41.491896,60,6442.540678,False,True,0.0014921300408083,25.241539237730592,15828
8.914989,1,6442.543964,True,True,0.0057120099555017,1.8034488112969604,15829
8.080941,1,6444.824989,True,True,0.0049446098783976,3.3105120080323687,15830
9.908579,1,6444.828241,True,True,4.669563381798357e-10,0.0025676597639186,15831
4.898221,3,6446.760835,True,True,0.0052145077818491,7.852226388574565,15834
9.673616,1,6448.174678,True,True,0.0021091420961241,0.4301704782999249,15835
2.248907,3,6449.325059,True,True,0.004264668967049,13.340944000131405,15838
8.432974,1,6449.332054,True,True,0.0024845244797168,2.669927836584913,15839
7.828135,3,6449.33274,True,True,0.002443822586647,3.434067113228367,15842
5.527597,1,6451.579251,True,True,5.7113216933579736e-11,7.913396939537042,15843
4.651647,2,6453.134717,True,True,0.0060921105256721,9.372668560793787,15845
8.333624,1,6456.668365,True,True,0.0105317387414175,2.8597830645502214,15846
8.888813,5,6459.165406,True,True,1.1062283102158825e-10,0.8384030172814,15851
6.915008,1,6460.77761,True,True,0.0003750008368027,5.410822094619992,15852
1.383304,6,6460.780195,True,True,0.0027223022555638,14.689698603059112,15858
10.321356,3,6462.490295,True,True,0.0002293668516378,0.0580003397455847,15861
3.599754,1,6462.491634,True,True,1.205143910013029e-09,11.393334728743026,15862
9.799628,2,6464.234644,True,True,7.64271034723674e-05,0.0333890252423253,15864
8.73615,2,6465.782,True,True,0.0013164442967003,2.1882633212194125,15866
6.481573,1,6467.241307,True,True,0.0060660003485324,6.1982441392281125,15867
5.876897,5,6468.674595,True,True,0.0005418117107671,6.670387535066848,15872
8.367722,1,6469.987153,True,True,0.0054303318410561,2.7883046925407102,15873
8.884876,6,6471.446867,True,True,2.5634844386113187e-09,1.5657416862938478,15879
8.080547,2,6471.448867,True,True,0.0056239380164918,3.3979649375637293,15881
9.008124,1,6472.874094,True,True,0.0001025717792944,1.6221293648663953,15882
8.775038,1,6472.878084,True,True,0.0002765257597943,2.0509076047146264,15883
5.648434,1,6474.689557,True,True,0.00925431374097,7.704599931199493,15884
6.117717,2,6477.180959,True,True,0.0048242184235789,7.296668441812061,15886
7.942994,3,6479.316793,True,True,0.0068152513652055,2.666721339313606,15889
3.308128,3,6480.603529,True,True,0.0030759565513725,11.550283197955618,15892
-1.41773,9,6482.034179,True,True,0.0042226037885506,15.709693977101455,15901
2.787372,4,6483.253628,True,True,0.0011523548754436,12.063144743446232,15905
-24.31046,60,6484.385749,False,True,0.0116349592461085,5.550427145619778,15965
5.543404,7,6485.534976,True,True,0.0045716469693439,6.869950929487104,15972
-25.06387,32,6486.688573,True,True,0.0037783240032046,17.489624908196614,16004
7.658999,8,6487.838623,True,True,0.0081748083055811,2.1248581597016734,16012
4.041592,1,6488.927814,True,True,0.0007579288462815,10.596850662408324,16013
8.357574,2,6488.933789,True,True,3.8315045272322365e-11,2.999999071538598,16015
6.637045,1,6490.138383,True,True,3.6152284117740846e-10,5.912274317511867,16016
6.412215,6,6490.141386,True,True,0.000140525818718,6.436120539418203,16022
9.479412,1,6490.144388,True,True,0.0031430254109543,0.7795275262298796,16023
6.669484,1,6491.465046,True,True,0.0012088682930311,5.854311221514087,16024
3.479574,2,6492.564935,True,True,9.581396257073388e-05,10.216147879062405,16026
7.49985,1,6493.706636,True,True,0.0023677697283507,4.356516729557479,16027
7.329709,3,6493.716166,True,True,0.0002411051399297,3.035864841367216,16030
9.908582,1,6494.913471,True,True,1.4610558444451875e-10,0.0025633964755328,16031
8.615109,1,6494.92401,True,True,0.0040677392203247,2.34489336010512,16032
8.903353,1,6496.132678,True,True,0.0028008916994933,1.8212524320325665,16033
8.13911,1,6496.140678,True,True,0.0047164763966624,3.204655233893492,16034
7.51508,2,6497.546364,True,True,0.0030865968048927,4.430094037645619,16036
7.511691,2,6497.546364,True,True,3.1806637857457506e-11,2.9999493269802056,16038
6.702685,3,6498.72522,True,True,0.0062784313327577,5.528005849052454,16041
8.80961,4,6499.787278,True,True,0.0001292919158738,1.5209357296718404,16045
2.77906,11,6500.918438,True,True,0.0029058882968909,11.119216325582828,16056
8.751107,3,6501.985583,True,True,0.0042312913973811,0.8491329500497815,16059
3.142556,4,6503.095575,True,True,0.0096940417029229,10.600512823465628,16063
-39.022063,60,6503.098231,False,True,0.0205549457254767,35.348328308902566,16123
9.179688,1,6504.306369,True,True,8.145273824572166e-11,1.3192300230704603,16124
3.940624,1,6504.314697,True,True,0.0052045215008358,10.782227650412093,16125
7.39576,2,6505.542034,True,True,2.414217332883984e-10,4.349993513876452,16127
3.764601,6,6505.544396,True,True,0.0003251128978598,9.61960778793208,16133
7.665694,5,6505.546396,True,True,0.0021257689790359,3.262038163989892,16138
6.087129,1,6506.965606,True,True,0.0052955842299953,6.905700357927392,16139
2.990479,3,6506.96794,True,True,0.0041486306222808,12.186623001247897,16142
7.999107,1,6508.143839,True,True,0.0024515802782541,3.45553802695041,16143
6.795964,3,6509.2658,True,True,2.397676679107702e-05,5.336144046236783,16146
6.95198,1,6509.26699,True,True,0.0057360683247014,5.349408990940214,16147
8.90624,3,6509.268328,True,True,0.0027251898030687,1.0503254393098116,16150
8.310349,1,6511.874976,True,True,0.0005283986252008,2.890570582547316,16151
9.222646,4,6513.421954,True,True,0.0061573581600954,1.2334920054514718,16155
8.100388,1,6513.426967,True,True,0.0001200192131482,3.2699174083105613,16156
7.892521,1,6514.626265,True,True,0.0036489709764894,3.648724729161432,16157
8.316643,1,6515.773739,True,True,0.0003074095114109,2.877242861860437,16158
7.742119,5,6516.958861,True,True,2.3011528826553532e-09,2.6312415408014425,16163
9.034101,1,6516.960199,True,True,0.0056455295852988,1.5866006078693409,16164
8.107454,3,6516.960208,True,True,9.873279775131082e-10,2.9568253047881563,16167
8.260734,1,6518.244212,True,True,0.0048193091123477,2.985720335431105,16168
8.30515,6,6518.249536,True,True,0.0015193484974163,1.492988468284717,16174
8.233432,1,6519.521705,True,True,0.0001833475400148,3.026327766321657,16175
8.06782,3,6520.7486,True,True,4.882701917714047e-05,3.008901701965433,16178
8.677928,4,6520.755488,True,True,6.257912583516531e-06,1.2462415308379922,16182
9.135613,4,6520.757488,True,True,0.0007990534820366,1.9369522847343192,16186
8.776426,2,6520.759481,True,True,1.651458248554637e-06,1.371942453328555,16188
6.588493,1,6522.215935,True,True,2.1342209249874955e-10,5.999927884109655,16189
9.113043,1,6522.216593,True,True,0.0060425409777059,1.4447576653053027,16190
9.19988,1,6523.892171,True,True,6.765413380859647e-06,1.2834051725874611,16191
8.288129,1,6523.895522,True,True,1.904998228607901e-09,2.930355036420522,16192
3.393973,1,6525.908296,True,True,6.276637334878821e-10,11.764534063391524,16193
1.759986,2,6527.118969,True,True,0.0025461919703606,13.60916476501908,16195
7.976687,4,6527.121733,True,True,0.0100140181565493,2.6102945547152165,16199
7.245174,4,6527.122658,True,True,0.0003063899302968,3.117485187375804,16203
9.22414,1,6528.582538,True,True,0.0051161642226081,1.245698662569779,16204
8.639642,2,6528.583416,True,True,8.339519291671683e-05,3.012808161284533,16206
7.020301,1,6529.927957,True,True,0.0049821808638476,5.2212459605522445,16207
7.210537,2,6529.931648,True,True,0.0040664729095494,3.743877557808908,16209
9.872313,1,6531.136419,True,True,0.000443280237543,0.0684044124840077,16210
6.692318,2,6531.137441,True,True,0.0092388253042768,5.175525277625461,16212
7.515731,2,6532.62618,True,True,1.1255205101257103e-10,3.0000510478160343,16214
7.42695,5,6533.846694,True,True,0.0114589541584902,5.106366175221398,16219
7.368259,4,6533.848033,True,True,0.005481879203146,4.171598335309641,16223
6.887764,1,6534.911268,True,True,0.0035743589305691,5.463243418626443,16224
8.588954,1,6534.912915,True,True,0.0003823136497749,2.3872746059412577,16225
4.253139,4,6536.130853,True,True,0.0115917895906683,9.13414170487231,16229
7.400556,3,6537.1733,True,True,3.182022860076422e-10,2.9964680690188485,16232
1.510997,12,6538.501287,True,True,0.0045446510295492,8.532480448028485,16244
6.248612,1,6538.504287,True,True,0.0049009285838229,6.618081252790672,16245
6.02151,1,6540.282458,True,True,0.00961234808489,7.031160435103277,16246
8.362922,5,6541.778433,True,True,0.0035922165114146,3.4177406940334785,16251
0.718384,2,6543.073222,True,True,0.0059958351281055,16.775313851893262,16253
9.908308,1,6544.496951,True,True,2.1591733956327627e-10,0.0025816109014094,16254
9.856293,1,6545.809017,True,True,7.074884017007268e-05,0.0889431582212511,16255
8.286063,3,6545.813993,True,True,0.002777246539291,2.206118368680141,16258
6.802074,1,6547.520383,True,True,0.0024691018665087,5.616838580041859,16259
2.633232,1,6547.528385,True,True,0.0081225551819096,13.141689058800406,16260
7.795494,1,6549.325088,True,True,3.6753845615330887e-10,3.819922742627263,16261
2.987502,7,6549.327083,True,True,0.001342051406854,11.50512917174841,16268
7.584809,1,6550.943625,True,True,7.177909280842165e-09,4.19793021130172,16269
9.746372,2,6552.760666,True,True,0.0005325445666372,0.1351717793445024,16271
5.952344,6,6554.87918,True,True,0.0029881803208795,5.195926284277117,16277
8.361799,1,6556.704978,True,True,0.000298490571526,2.7979415998534987,16278
-1.418322,19,6558.100304,True,True,0.0001993208673178,2.044483419062688,16297
3.993552,6,6559.637809,True,True,0.0032046033372209,10.190597978907888,16303
8.249874,1,6560.904459,True,True,8.285740149549525e-12,2.9997574960982365,16304
8.642787,3,6562.26958,True,True,2.691084577399749e-10,1.3759256541809288,16307
4.364567,6,6563.500044,True,True,0.0009897488599519,9.11082736652781,16313
9.073452,1,6563.508376,True,True,0.0068762116104801,1.52034968989013,16314
4.551324,1,6565.217438,True,True,0.0045913195001888,9.68021625149506,16315
8.954597,3,6566.874802,True,True,0.0057791570277875,1.3848052977299283,16318
6.625895,1,6568.095748,True,True,0.0003223634567318,5.926508953231038,16319
6.384148,4,6569.271343,True,True,0.0027975501964725,6.547493968214456,16323
9.87679,1,6569.277996,True,True,0.0001922995343003,0.0587318638116163,16324
6.551302,1,6570.469794,True,True,0.0046509570864034,6.069151583413733,16325
9.908581,1,6571.592565,True,True,5.247772280429926e-10,0.00256411026391,16326
8.763308,5,6572.700934,True,True,0.0049600642600533,1.79605483799833,16331
8.269951,5,6574.69114,True,True,0.0025042804755808,1.3692681616080444,16336
5.600278,9,6575.78201,True,True,0.010254240801646,5.41267945164296,16345
-17.462434,33,6576.971922,True,True,0.0005951512439548,5.698311076418732,16378
6.977868,7,6578.178327,True,True,0.0026107450592126,3.4402247850932777,16385
6.505809,3,6578.178684,True,True,0.0039586426184899,4.0668630463426325,16388
7.869823,1,6579.431239,True,True,0.0028521680578945,3.687332473683746,16389
7.109364,3,6580.64414,True,True,0.0088929977021059,4.354079776275452,16392
10.489111,5,6581.750591,True,True,0.0002711205852803,1.3789749365760091,16397
5.977311,3,6582.958773,True,True,0.0046899673011376,6.838732792453922,16400
7.249116,4,6582.960119,True,True,0.0029657175387381,3.804538080359213,16404
8.628603,1,6584.303997,True,True,0.0039815564178847,2.3204221833325325,16405
9.90827,1,6585.918494,True,True,3.3257785684139484e-10,0.0025623654603392,16406
6.103658,3,6587.224538,True,True,1.4658190346985456e-10,6.618113185960436,16409
-1.396672,20,6588.456042,True,True,0.0073514054977588,16.963400374139063,16429
7.972077,3,6588.459043,True,True,0.0031065806283591,2.8227886301264977,16432
2.015412,1,6589.627452,True,True,0.0038982494734754,14.253194828425288,16433
7.413779,2,6591.003051,True,True,0.001417245425034,3.966056662171897,16435
4.590496,2,6592.56442,True,True,0.0038403074445719,9.605040972442362,16437
5.969991,1,6594.194988,True,True,0.0022782720162048,7.118551038541787,16438
8.990857,4,6595.62121,True,True,0.0028231551310094,1.6675702924063531,16442
2.527454,11,6596.942403,True,True,0.0096867839544738,9.684647428708267,16453
9.032396,4,6598.205438,True,True,1.2051777429099863e-10,1.4918078813107791,16457
3.262346,2,6598.207438,True,True,0.002098945000636,13.36856413290658,16459
9.275174,1,6599.71841,True,True,0.0051932250882888,1.1512550408964335,16460
9.010206,2,6600.91823,True,True,0.005975102152752,1.4790686626109013,16462
5.448794,3,6602.109136,True,True,6.123802910075471e-07,7.979992222396389,16465
8.334543,2,6602.112133,True,True,0.0089829644050285,2.1559821173181546,16467
2.239789,1,6603.368341,True,True,0.0001038922663574,13.846273910178784,16468
9.908412,1,6603.368368,True,True,2.839910251406508e-11,0.0025624068511472,16469
4.448949,1,6604.550963,True,True,0.0025821765198325,9.863372000195945,16470
9.197474,2,6606.271425,True,True,0.003487645859996,0.6591079333120721,16472
6.824748,8,6606.272797,True,True,0.0047175258763276,5.7284857569048295,16480
-44.457193,60,6608.272681,False,True,0.0186933147788978,15.705798051204942,16540
8.611617,1,6608.27423,True,True,0.0049649793911895,2.3522337180789514,16541
9.682996,2,6608.278231,True,True,1.3903165807311467e-09,0.4077842254670158,16543
6.150319,1,6610.520565,True,True,0.0056954031522275,6.795278847314076,16544
5.196462,4,6611.779553,True,True,0.009026130852905,7.751324997121185,16548
6.938309,1,6613.076633,True,True,1.5188145302608683e-09,5.366118139933812,16549
3.032283,3,6613.078697,True,True,0.0028885321820113,12.333640761596838,16552
6.322977,4,6613.081874,True,True,0.0056672044084749,4.710721849212762,16556
8.77041,1,6614.784497,True,True,1.0284428479236013e-10,2.059143835073395,16557
